"","nsp","hom","cm","my"
"3333",3,2.90909090909091,3,3
"3334",3,2.45454545454545,3,2.3
"3335",4,3,3.42857142857143,3.6
"3336",3,2.90909090909091,3.28571428571429,2.6
"3337",2.66666666666667,1.81818181818182,2.57142857142857,3.1
"3338",2.66666666666667,2.72727272727273,3,1.8
"3339",3,3,4,3.1
"3340",2.66666666666667,1.45454545454545,4,2.4
"3341",3.11111111111111,2.90909090909091,3,3
"3342",3.11111111111111,2.45454545454545,4.42857142857143,3.8
"3343",3.88888888888889,2.72727272727273,3.57142857142857,3.2
"3344",3,2.72727272727273,3.57142857142857,3.5
"3345",3,4.27272727272727,4,2.4
"3346",2.77777777777778,1.90909090909091,4.14285714285714,2.3
"3347",3.66666666666667,3.18181818181818,4.28571428571429,1.7
"3348",3.66666666666667,2.72727272727273,4.28571428571429,3.2
"3349",4.44444444444444,3.54545454545455,4.14285714285714,3.2
"3350",4.55555555555556,3.54545454545455,4.14285714285714,3.4
"3352",2.77777777777778,2.36363636363636,3.14285714285714,2.4
"3353",3.44444444444444,2,4.71428571428571,2.4
"3354",1,1,5,3
"3355",3.44444444444444,3.27272727272727,4.57142857142857,4.3
"3356",3.55555555555556,2.54545454545455,4,2.9
"3359",3.22222222222222,3.18181818181818,3,2.9
"3360",3.22222222222222,2.45454545454545,4,1.8
"3361",4,3.18181818181818,4.14285714285714,3.1
"3362",4.77777777777778,3.45454545454545,4.57142857142857,2.6
"3363",5,3.90909090909091,5,4.4
"3364",3.66666666666667,1.18181818181818,3.14285714285714,2.1
"3365",2.88888888888889,3.27272727272727,5,4.2
"3366",4.33333333333333,3.36363636363636,3.71428571428571,3.1
"3367",3.55555555555556,1.81818181818182,4,4.3
"3368",2.77777777777778,2.09090909090909,4,3.4
"3369",3.77777777777778,2.45454545454545,2.85714285714286,3.2
"3370",2.66666666666667,3.27272727272727,4.14285714285714,4
"3371",3.22222222222222,2.63636363636364,3.71428571428571,1.8
"3372",3.44444444444444,1.72727272727273,4,2.7
"3373",2.11111111111111,2,4,2.4
"3374",4.11111111111111,2.27272727272727,4,3
"3375",3,3.54545454545455,3,3
"3376",4.44444444444444,2.81818181818182,2.85714285714286,3.1
"3377",4,2.09090909090909,3,1.8
"3378",4.11111111111111,2.36363636363636,5,2.2
"3379",2,1.27272727272727,4,3.4
"3380",3.22222222222222,3.27272727272727,4,1.4
"3381",3,2.45454545454545,3,1.8
"3382",3.11111111111111,2.63636363636364,4,2.9
"3383",3.55555555555556,2.90909090909091,3.57142857142857,3.1
"3384",3.22222222222222,1.36363636363636,4.14285714285714,1.8
"3385",3.55555555555556,3.18181818181818,4.28571428571429,3.2
"3386",5,5,5,3
"3387",3.77777777777778,3.81818181818182,3.42857142857143,2.9
"3388",3,3,2,1.8
"3390",4,3,4,2.6
"3391",3.44444444444444,1,3,1.8
"3392",3,2.45454545454545,4.57142857142857,3
"3393",3,3.27272727272727,3,3
"3394",1,1,3.28571428571429,1.4
"3395",3,3,3,2.4
"3396",2.44444444444444,1,3.71428571428571,3.1
"3397",3.66666666666667,2.36363636363636,4,1.3
"3398",4.88888888888889,3.72727272727273,3.42857142857143,3.1
"3399",1,1,1,1.8
"3400",5,1,5,1.8
"3401",3,2.09090909090909,3.28571428571429,3.4
"3402",4,3.54545454545455,5,2.4
"3403",3.44444444444444,2.63636363636364,4.71428571428571,3.5
"3404",5,2.63636363636364,2,2.1
"3405",4.44444444444444,4.36363636363636,4.42857142857143,4.5
"3406",3.88888888888889,2.90909090909091,4,3.1
"3408",3.88888888888889,1.72727272727273,3.57142857142857,1.6
"3409",1,1.09090909090909,4,3.6
"3410",3.22222222222222,2.36363636363636,3.71428571428571,3.5
"3411",3,1.72727272727273,4,3
"3412",4,3.45454545454545,5,3
"3413",4,3.18181818181818,4.28571428571429,1.8
"3414",3,3,3,3
"3415",1.77777777777778,2.27272727272727,4,1.8
"3416",1.11111111111111,1.45454545454545,2.14285714285714,2.3
"3417",3.77777777777778,2.90909090909091,4.42857142857143,4.3
"3419",3.11111111111111,3.27272727272727,4,3.6
"3420",4.11111111111111,1.18181818181818,3.85714285714286,3
"3421",4,3.81818181818182,4,3.9
"3422",4.33333333333333,4.54545454545455,2.71428571428571,3
"3423",3,1.09090909090909,2,4
"3424",3,2.18181818181818,4.71428571428571,2.7
"3425",3,2.18181818181818,3,2.4
"3426",2.44444444444444,1.54545454545455,3.57142857142857,3
"3427",2.22222222222222,2.09090909090909,5,1.8
"3429",3,3.54545454545455,3.85714285714286,1.8
"3430",4.66666666666667,3.63636363636364,4.28571428571429,3.4
"3432",3.55555555555556,2.54545454545455,3.14285714285714,1.5
"3433",3,2,4,2.4
"3434",3,3,3,3.2
"3435",3.77777777777778,2.90909090909091,3.71428571428571,3.1
"3437",1.66666666666667,2,3.28571428571429,1.8
"3438",4.33333333333333,3.81818181818182,3.85714285714286,3.5
"3439",2.11111111111111,2.09090909090909,3.14285714285714,3.6
"3440",5,1.09090909090909,4.28571428571429,2.6
"3441",4,2,4,2.4
"3442",3.22222222222222,3,4.42857142857143,3.1
"3443",3,2.63636363636364,2.42857142857143,1.8
"3444",2.55555555555556,2.36363636363636,4.28571428571429,2.5
"3445",3.22222222222222,2.54545454545455,3.71428571428571,4
"3446",3,3,3,3.8
"3447",1,1,5,1.8
"3448",3.55555555555556,2.90909090909091,4.28571428571429,2.6
"3450",2.55555555555556,1,3.71428571428571,3.9
"3451",3.33333333333333,2.45454545454545,3.71428571428571,3
"3452",3,2.27272727272727,3.14285714285714,2.2
"3453",3.11111111111111,1.63636363636364,3.71428571428571,3
"3454",3,3,3,3.5
"3455",3.33333333333333,3,3,4.2
"3456",1,1.81818181818182,3,2.4
"3457",4.22222222222222,1,5,3.4
"3458",2.77777777777778,3.09090909090909,4,1.8
"3459",3.22222222222222,3.63636363636364,4.57142857142857,3.2
"3460",4,3.18181818181818,4,2.8
"3461",3,3,4,2.4
"3462",3,1,5,1.9
"3463",2.88888888888889,2.09090909090909,3.14285714285714,3.6
"3464",4,1.36363636363636,5,3.4
"3465",3.11111111111111,5,5,1.8
"3466",4,2.90909090909091,5,2.3
"3467",4.22222222222222,2.18181818181818,3.85714285714286,1.5
"3468",1.55555555555556,2,3.85714285714286,1.2
"3469",3,2,3.28571428571429,1.8
"3470",2.88888888888889,1,2,1.8
"3471",3.55555555555556,2.72727272727273,3.57142857142857,3
"3472",3.77777777777778,3.54545454545455,5,1.8
"3473",3.11111111111111,2,4,3.1
"3474",3,2.63636363636364,4,2.4
"3475",4,2.63636363636364,3.42857142857143,2.8
"3476",1.44444444444444,2,4.71428571428571,4.1
"3477",3,2.18181818181818,3.42857142857143,3
"3478",4,3,3,3
"3479",3.44444444444444,3.18181818181818,2.71428571428571,2.5
"3480",2.33333333333333,1,4.28571428571429,2.5
"3482",4.44444444444444,3.09090909090909,4.42857142857143,3.5
"3483",4.22222222222222,1.27272727272727,2,3
"3484",1.44444444444444,1.90909090909091,4.28571428571429,1.8
"3486",2.77777777777778,2.27272727272727,3.85714285714286,2.9
"3487",2.11111111111111,1.27272727272727,4.28571428571429,1.9
"3488",3.22222222222222,2.45454545454545,2,2.4
"3489",5,2.90909090909091,2.71428571428571,3
"3490",3.11111111111111,3.72727272727273,3.71428571428571,3.8
"3491",4.11111111111111,1.81818181818182,4.71428571428571,3.9
"3492",3,3.54545454545455,4,2.1
"3493",4,1.81818181818182,4,2
"3494",1,3,3,1.8
"3495",4.11111111111111,3.45454545454545,5,3.5
"3496",2.11111111111111,2.45454545454545,4.28571428571429,2.4
"3497",2.77777777777778,2.45454545454545,5,3.3
"3498",3.55555555555556,3.45454545454545,4.42857142857143,3.3
"3499",4,2,4,2.8
"3500",2.77777777777778,1.18181818181818,5,3.2
"3501",3.55555555555556,2.72727272727273,5,2.8
"3502",3.33333333333333,2.81818181818182,2.14285714285714,2.7
"3503",3.88888888888889,2.45454545454545,4,2.3
"3504",3,1.27272727272727,3,2.4
"3505",3.88888888888889,3.81818181818182,4,2.4
"3506",2.77777777777778,3.18181818181818,4.42857142857143,4.3
"3507",4,2.45454545454545,3.85714285714286,3.9
"3508",1.33333333333333,1.81818181818182,4.71428571428571,3.1
"3509",4.22222222222222,3.81818181818182,4.28571428571429,3.3
"3510",2.33333333333333,2.54545454545455,3.85714285714286,2.6
"3511",2.88888888888889,3.90909090909091,4,2.2
"3512",3.77777777777778,3.09090909090909,4.71428571428571,2.8
"3513",3.11111111111111,3.18181818181818,3.85714285714286,2.6
"3514",3.66666666666667,2.63636363636364,4.85714285714286,2.1
"3515",3.88888888888889,1,4,1.8
"3516",3.44444444444444,1.09090909090909,4.71428571428571,3.4
"3517",3,1,5,3.8
"3518",3.88888888888889,3.45454545454545,4,3.9
"3519",4.66666666666667,1.18181818181818,5,1.8
"3520",1,1,3,1.8
"3521",3,1.45454545454545,4,2.4
"3522",3,1,3,3.1
"3523",2.44444444444444,2.81818181818182,2.57142857142857,2.4
"3524",4,4.09090909090909,3.57142857142857,3.4
"3526",2.66666666666667,3,4.28571428571429,3
"3527",3,3,3,3
"3528",3.66666666666667,2.72727272727273,3,3.6
"3530",3,3.09090909090909,4,3
"3531",1.33333333333333,1.45454545454545,4.14285714285714,1.7
"3532",2.66666666666667,3.72727272727273,3,2.9
"3533",3.77777777777778,2.27272727272727,3.14285714285714,3
"3534",3.44444444444444,2.45454545454545,3.57142857142857,3.9
"3535",2.22222222222222,1.54545454545455,3,2.4
"3536",3.33333333333333,3.90909090909091,3.57142857142857,3.6
"3537",2.44444444444444,2.90909090909091,3.57142857142857,2.9
"3538",3.33333333333333,2.81818181818182,3.42857142857143,3.3
"3539",3.22222222222222,2.54545454545455,3.42857142857143,3.5
"3540",2.77777777777778,2.27272727272727,5,1.8
"3541",3.66666666666667,3.81818181818182,4,2.2
"3542",3,3.18181818181818,3.42857142857143,2
"3543",4.11111111111111,1.72727272727273,3.85714285714286,2.3
"3544",3.22222222222222,3.09090909090909,3.71428571428571,3.6
"3545",3,2.90909090909091,3,3.1
"3546",3.88888888888889,3.36363636363636,3.71428571428571,3.3
"3547",2.55555555555556,1.90909090909091,4.42857142857143,3
"3548",3,4,4.85714285714286,3.7
"3550",3,1,3.85714285714286,1.8
"3551",2.44444444444444,2.72727272727273,5,1.8
"3552",4.66666666666667,2.90909090909091,2.71428571428571,2.1
"3553",3,3.27272727272727,3,2.5
"3554",3,2.72727272727273,4,2
"3555",3.22222222222222,2.18181818181818,4.28571428571429,1.8
"3556",3.33333333333333,3.72727272727273,5,2.6
"3557",3,2.27272727272727,4,3.4
"3558",3.11111111111111,2.72727272727273,2.57142857142857,4
"3559",1.66666666666667,1.09090909090909,3,1.8
"3560",4,3.09090909090909,3.14285714285714,3
"3561",3,3,3,1.9
"3562",4,3,3,2.4
"3563",1.22222222222222,4,3.28571428571429,1.8
"3564",5,1,5,1.8
"3565",3,3,3,1.8
"3566",4,1.90909090909091,3.14285714285714,1.8
"3567",1,1,5,3.2
"3568",5,3.45454545454545,3,1.4
"3569",2.33333333333333,2.09090909090909,3,2.9
"3570",3.77777777777778,1,4,1.8
"3571",2.11111111111111,2.54545454545455,4,2.4
"3572",2,2,4,1.8
"3573",3,3.09090909090909,4,3.6
"3574",2.44444444444444,1,4,3
"3575",3.77777777777778,1.09090909090909,3.42857142857143,1.6
"3576",3,2.09090909090909,4.42857142857143,3.3
"3577",2.88888888888889,3.09090909090909,4,1.9
"3578",1.33333333333333,1.72727272727273,4.71428571428571,2.9
"3579",3,1.63636363636364,3,2.8
"3580",2.22222222222222,2.63636363636364,3.57142857142857,2.4
"3581",3,2,3,1.8
"3582",1.22222222222222,3,3.42857142857143,1.8
"3583",2,4.54545454545455,4,2.6
"3584",2,1,3,3.1
"3585",2.44444444444444,1.54545454545455,4,3.4
"3587",3.11111111111111,4.27272727272727,4,2
"3588",2.66666666666667,2,3,1.8
"3589",2.66666666666667,1.18181818181818,3.71428571428571,1.8
"3590",2.22222222222222,3,4,1.6
"3591",2.33333333333333,2,4,2.4
"3592",3.22222222222222,2,4.14285714285714,3.3
"3593",2,2.36363636363636,4,1.8
"3594",2.11111111111111,1.54545454545455,4.42857142857143,3
"3595",2.88888888888889,1.36363636363636,3.28571428571429,3
"3596",4.55555555555556,1.72727272727273,4.14285714285714,4
"3597",3.22222222222222,5,5,2.9
"3598",3.77777777777778,2.54545454545455,4,2.2
"3599",3.22222222222222,2,3.14285714285714,3.1
"3600",2.77777777777778,3,4.57142857142857,2.6
"3601",4,3,3,3
"3602",2,1.09090909090909,4,3.6
"3603",2.88888888888889,1.45454545454545,3,2.8
"3604",1.11111111111111,5,5,1.8
"3605",2.88888888888889,3.09090909090909,3,3
"3606",3,2.18181818181818,3.14285714285714,3
"3607",3.33333333333333,1.63636363636364,3,3
"3608",3.88888888888889,1.81818181818182,4.28571428571429,3
"3609",3,3,3,3
"3610",1,1,2,1.8
"3611",3,3,3,3
"3612",4.66666666666667,3.63636363636364,4.14285714285714,3.2
"3613",3.11111111111111,1.63636363636364,2.28571428571429,1.9
"3614",4,4,4,2.9
"3615",5,4,5,2.7
"3616",2.88888888888889,2.36363636363636,3.28571428571429,3
"3617",3,3,3,2.9
"3618",4.44444444444444,3.27272727272727,5,3.1
"3619",4,3.18181818181818,4,3.2
"3620",4,3.63636363636364,4,3.7
"3621",2.55555555555556,3.09090909090909,5,3.7
"3622",4,2.54545454545455,4.14285714285714,3.5
"3623",4,3.36363636363636,5,3.9
"3625",1.22222222222222,1.18181818181818,5,2.7
"3627",4.88888888888889,2.09090909090909,4.28571428571429,1.8
"3628",3.22222222222222,1.27272727272727,3.71428571428571,1.8
"3629",2.44444444444444,2.72727272727273,3.57142857142857,3.2
"3630",3,2.81818181818182,3,1.8
"3631",5,2.45454545454545,5,1.8
"3632",3.22222222222222,1.63636363636364,4.28571428571429,2
"3633",4.77777777777778,3.09090909090909,4.42857142857143,3.5
"3634",3.66666666666667,2.18181818181818,3.71428571428571,2.1
"3635",1.88888888888889,2.72727272727273,5,3.3
"3636",1,1.18181818181818,5,1.8
"3637",2,1,4,2.4
"3638",3.44444444444444,2.09090909090909,4.14285714285714,2.4
"3639",3,2.90909090909091,3,3
"3640",3,3,4,2
"3641",2.44444444444444,1.54545454545455,4.85714285714286,4.2
"3642",3,1.81818181818182,4.14285714285714,2.4
"3643",4.22222222222222,3.09090909090909,4.42857142857143,2.7
"3644",3.66666666666667,1.90909090909091,3.85714285714286,2.8
"3645",2.88888888888889,2.45454545454545,3.42857142857143,3
"3646",4.11111111111111,3.09090909090909,3,3
"3647",3,3.09090909090909,4,3.7
"3648",4.44444444444444,1.45454545454545,4.71428571428571,2.7
"3649",1,1,5,1.8
"3650",3,2,3,2.4
"3651",5,4.45454545454545,4,2.9
"3652",3,3.36363636363636,3.28571428571429,1.9
"3653",2.55555555555556,3.36363636363636,3.71428571428571,2.4
"3654",3,2,3,3
"3655",2,1.18181818181818,2.85714285714286,1.8
"3656",2.55555555555556,1.27272727272727,3.14285714285714,1.9
"3658",3,3.18181818181818,3.28571428571429,2
"3659",3,2.18181818181818,3.71428571428571,2.4
"3660",3,3,3,2.8
"3661",3,3.45454545454545,4.28571428571429,1.8
"3662",1,2.18181818181818,4,3
"3663",3,3.27272727272727,3,2.4
"3664",4,3,4,2.4
"3665",3,3,3,3
"3666",2.22222222222222,2.72727272727273,3,3
"3667",3.66666666666667,1.09090909090909,3.57142857142857,1.8
"3668",1.11111111111111,1,5,1.6
"3669",1,5,4,1.8
"3670",1.33333333333333,1.90909090909091,1.71428571428571,1.8
"3671",2,2,3,1.8
"3672",3,2.27272727272727,3,2
"3674",3,1,4,1.8
"3675",1,2.81818181818182,3,3.6
"3676",1,1,1,1.8
"3679",3.11111111111111,3,3,3
"3680",3,3,3,2.4
"3682",5,2.81818181818182,3.28571428571429,1.8
"3683",3.44444444444444,2.63636363636364,3.42857142857143,1.9
"3684",3.66666666666667,3.63636363636364,4,2.8
"3685",3,3,4,2.2
"3686",2.22222222222222,2.54545454545455,4,2.4
"3687",3,3,3,2.9
"3689",3.44444444444444,3.09090909090909,3.71428571428571,1.8
"3691",3.11111111111111,2,4.28571428571429,3.2
"3692",3.33333333333333,2.18181818181818,3.85714285714286,3.3
"3693",3.44444444444444,2.18181818181818,3.85714285714286,3
"3694",2.66666666666667,2.18181818181818,4.28571428571429,3
"3696",3,3.90909090909091,5,3
"3697",2.33333333333333,2.09090909090909,4,2.5
"3698",3,3,4,1.8
"3699",3,2.81818181818182,3,3.5
"3700",3.33333333333333,3.18181818181818,3.71428571428571,3.1
"3701",3,3.27272727272727,4,2.6
"3703",1.44444444444444,1,3,2
"3704",1,2,5,1.8
"3706",3.33333333333333,3.36363636363636,3.28571428571429,1.8
"3707",4,3,5,3
"3708",3.66666666666667,2.27272727272727,4.71428571428571,3.7
"3709",2.11111111111111,4.09090909090909,3.71428571428571,1.5
"3711",3,3.18181818181818,3.57142857142857,3
"3712",4,3.90909090909091,5,3
"3713",3,2.45454545454545,4,3
"3714",1,1,1,1.8
"3716",4,3.81818181818182,4,1.5
"3717",3,3,3,1.8
"3718",3.22222222222222,2.36363636363636,3.57142857142857,2.8
"3719",1,1.27272727272727,3.14285714285714,1.8
"3720",2.77777777777778,2.36363636363636,3.28571428571429,1.8
"3722",2,1,3,2.4
"3723",3.33333333333333,1,4.14285714285714,1.6
"3728",2.77777777777778,1.81818181818182,3.14285714285714,1.8
"3729",3.77777777777778,2.36363636363636,4.57142857142857,3.3
"3730",3.33333333333333,4.36363636363636,4.85714285714286,1.8
"3731",3,1.18181818181818,3.57142857142857,2
"3733",3.66666666666667,2,3.85714285714286,3.6
"3735",3.22222222222222,2.90909090909091,2.42857142857143,2.6
"3736",1,1,1,1.8
"3737",2.77777777777778,2,3.42857142857143,1.8
"3738",4.33333333333333,3.54545454545455,4,1.2
"3739",3,3,3,1.8
"3740",3.77777777777778,3.63636363636364,3.71428571428571,3
"3741",3.77777777777778,2.72727272727273,3.57142857142857,3
"3742",3,1.54545454545455,3.28571428571429,1.8
"3743",4,3.72727272727273,3,1.8
"3744",2.88888888888889,1.72727272727273,1.85714285714286,2.6
"3745",3.88888888888889,3,4.14285714285714,3
"3746",3,2.18181818181818,2.85714285714286,3.6
"3747",2.88888888888889,1.27272727272727,3.42857142857143,2.7
"3748",3.77777777777778,1.90909090909091,3.85714285714286,3.6
"3749",4,2.72727272727273,3,3.7
"3750",4,3.27272727272727,2,3
"3751",3,3,3,3
"3752",2.88888888888889,4.09090909090909,4.14285714285714,4.4
"3753",3.44444444444444,3.09090909090909,3.14285714285714,1.8
"3754",3.55555555555556,2.45454545454545,4,2.4
"3755",4.44444444444444,4.09090909090909,5,4.5
"3756",3.55555555555556,2.27272727272727,3,3
"3757",3,3,3,3
"3758",2.77777777777778,2.36363636363636,4.85714285714286,3.1
"3759",3,2.27272727272727,3.28571428571429,2.1
"3760",3.11111111111111,3,4,1.9
"3761",4.22222222222222,4,4,3.6
"3762",3,3,4.42857142857143,1.8
"3763",4,4.36363636363636,5,1.8
"3765",3,2,4,3
"3766",4,1,4,3.6
"3767",3.11111111111111,1.90909090909091,3.28571428571429,1.4
"3768",3.11111111111111,5,5,1.8
"3769",2.55555555555556,4.81818181818182,5,1.8
"3770",3,3,4,3
"3771",2.33333333333333,3.27272727272727,4.85714285714286,2.2
"3772",2.55555555555556,2.18181818181818,3.57142857142857,2.6
"3773",3.88888888888889,1.54545454545455,5,3.3
"3774",3.22222222222222,1.81818181818182,4,1.8
"3775",4,2.36363636363636,3,2.8
"3776",3.11111111111111,2.27272727272727,4,1.6
"3778",5,3.09090909090909,2.28571428571429,1.8
"3779",4.88888888888889,3.18181818181818,5,2.1
"3780",4,2.18181818181818,5,3.6
"3781",3,3.27272727272727,4.42857142857143,2.5
"3782",3.66666666666667,3,3.14285714285714,1.8
"3783",3.44444444444444,2.54545454545455,3.57142857142857,2.8
"3784",3,3,3.42857142857143,3
"3785",3.77777777777778,2.72727272727273,3.28571428571429,3.3
"3787",3.33333333333333,1.81818181818182,3.57142857142857,3.4
"3788",1.88888888888889,1.18181818181818,4.71428571428571,2.3
"3790",3.11111111111111,1.09090909090909,2.85714285714286,1.8
"3791",3.55555555555556,2.90909090909091,4.42857142857143,3
"3792",3.33333333333333,2.54545454545455,4,1.8
"3793",4.44444444444444,3,4.28571428571429,3.9
"3794",5,3.09090909090909,3.71428571428571,2.9
"3795",3.44444444444444,2.18181818181818,3.85714285714286,3.1
"3797",3.44444444444444,2.63636363636364,4,3.6
"3798",2.88888888888889,3.18181818181818,2.71428571428571,3.4
"3799",3.22222222222222,2.72727272727273,4,3
"3800",3.66666666666667,3.27272727272727,4,3.2
"3801",4,3.27272727272727,5,3.8
"3802",3.88888888888889,3.27272727272727,3.42857142857143,3
"3803",3.33333333333333,3.45454545454545,4.14285714285714,3.2
"3804",1.88888888888889,2.72727272727273,3.28571428571429,4
"3805",4,3,5,3.6
"3806",3.22222222222222,3.45454545454545,4,2.9
"3807",3.55555555555556,3.54545454545455,3.57142857142857,2.3
"3808",2.33333333333333,4.09090909090909,4,3.2
"3809",3.88888888888889,2.45454545454545,2.14285714285714,3.7
"3810",3.77777777777778,2,4,2.6
"3811",2.88888888888889,3.09090909090909,2.85714285714286,2.3
"3812",3,2.27272727272727,4.28571428571429,3.2
"3813",3,2.27272727272727,3,2.4
"3814",4,2.90909090909091,4,3.2
"3815",2.55555555555556,1,2.71428571428571,3
